Id,PID,MS SubClass,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Exposure,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,SalePrice,TotalSF,Total_full_bath,Total_half_bath,garage_yrblt_rel,remod_yr_rel,ExterQualCond,BsmtQualCond,GarageQualCond,BasmtFinSF_type1,BasmtFinSF_type2,MS Zoning_0,MS Zoning_1,MS Zoning_2,MS Zoning_3,MS Zoning_4,MS Zoning_5,MS Zoning_6,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Neighborhood_6,Neighborhood_7,Neighborhood_8,Neighborhood_9,Neighborhood_10,Neighborhood_11,Neighborhood_12,Neighborhood_13,Neighborhood_14,Neighborhood_15,Neighborhood_16,Neighborhood_17,Neighborhood_18,Neighborhood_19,Neighborhood_20,Neighborhood_21,Neighborhood_22,Neighborhood_23,Neighborhood_24,Neighborhood_25,Neighborhood_26,Neighborhood_27,Sale Type_0,Sale Type_1,Sale Type_2,Sale Type_3,Sale Type_4,Sale Type_5,Sale Type_6,Sale Type_7,Sale Type_8,Sale Type_9
753,903430060,75,5520,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,2.5Fin,6,6,1912,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,755.0,GasA,5,Y,SBrkr,371,7.709308333385869,5,1,3,8,0,0,None,None,0.0,Y,0,198,30,0,0,0,None,MnPrv,None,0,7,2009,11.55214617812351,2613.0,1.0,0.0,0.0,1,9,9,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1275,535455060,45,6390,Pave,None,Reg,Lvl,4,Corner,Gtl,Feedr,Norm,1Fam,1.5Unf,6,7,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,936.0,GasA,3,Y,FuseA,0,6.891625897052253,2,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,GdWo,None,0,6,2008,11.630708500626614,1920.0,2.0,0.0,0.0,0,9,9,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2350,527355280,20,10240,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,CBlock,No,0.0,GasA,3,Y,SBrkr,0,7.430114138561801,3,1,3,8,1,3,Attchd,Unf,2.0,Y,384,131,0,0,0,0,None,None,None,0,5,2006,12.24288661865289,3372.0,3.0,0.0,0.0,0,12,12,9,2500.0,2122.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2762,906394040,20,9316,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,PConc,Gd,1558.0,GasA,5,Y,SBrkr,0,7.3864708488298945,3,1,4,8,1,4,Attchd,Fin,2.0,Y,100,45,0,0,0,0,None,None,None,0,3,2006,12.323855681186556,3228.0,2.0,0.0,0.0,0,12,12,9,336.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2788,907227090,20,7200,Pave,None,Reg,Low,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,8,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,427.0,GasA,5,Y,SBrkr,0,6.761572768804054,3,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,3,2006,11.694413341015606,1728.0,1.0,0.0,1.0,0,9,9,9,1748.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2384,528112010,20,12228,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,7,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,PConc,No,1721.0,GasA,5,Y,SBrkr,0,7.461640392208575,4,1,4,8,0,0,Attchd,RFn,3.0,Y,0,43,0,0,0,0,None,None,None,0,9,2006,12.587927887999205,3461.0,2.0,0.0,0.0,0,12,20,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2716,905107240,20,10335,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1968,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,No,891.0,GasA,4,Y,SBrkr,0,7.450660796211539,3,1,3,7,1,3,Attchd,RFn,2.0,Y,0,96,180,0,0,0,None,MnPrv,None,0,7,2006,12.100712129872349,3182.0,2.0,1.0,0.0,1,9,9,9,1710.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313,914478045,80,12328,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,CBlock,Av,473.0,GasA,3,Y,SBrkr,0,6.941190055068375,3,1,3,8,0,0,Attchd,Unf,3.0,Y,0,0,0,0,0,0,None,None,None,0,5,2010,12.042965307660026,2046.0,2.0,0.0,0.0,0,9,9,9,3234.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,532351140,90,8930,Pave,None,Reg,Lvl,4,Inside,Gtl,RRAe,Norm,Duplex,1.5Fin,6,5,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,Slab,None,0.0,GasA,3,Y,SBrkr,0,7.550661243105337,4,2,3,8,0,0,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,4,2010,11.626254150277234,1902.0,2.0,0.0,0.0,0,9,0,9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,531453010,20,9672,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,6,5,1984,Hip,CompShg,HdBoard,Plywood,None,0.0,PConc,No,702.0,GasA,3,Y,SBrkr,0,7.00033446027523,3,1,3,8,0,0,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,GdPrv,None,0,5,2010,11.931635799828413,2137.0,2.0,0.0,1.0,1,9,12,9,2028.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2389,528118110,60,13975,Pave,None,IR1,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,2Story,9,5,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,525.0,PConc,Av,1090.0,GasA,5,Y,SBrkr,0,7.698936199813447,4,1,5,8,1,4,BuiltIn,Fin,3.0,Y,148,95,0,0,0,0,None,None,None,0,8,2006,12.61153775363834,3296.0,2.0,1.0,0.0,1,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
280,908152080,80,7819,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1976,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,Av,480.0,GasA,3,Y,SBrkr,0,7.018401799069201,3,1,3,8,1,3,Detchd,Unf,2.0,Y,144,0,0,0,0,0,None,MnPrv,None,0,3,2010,11.580584113444045,2146.0,2.0,0.0,0.0,0,9,9,9,2110.0,508.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,902402250,190,11340,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,2fmCon,2Story,4,6,1885,Gable,CompShg,VinylSd,AsbShng,None,0.0,PConc,No,777.0,GasA,4,Y,SBrkr,0,7.736307096548286,4,2,3,8,0,0,Detchd,Unf,2.0,N,0,0,114,0,0,0,None,None,None,0,4,2010,11.715866308966918,3067.0,2.0,0.0,1.0,1,9,9,9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2371,527451450,160,1680,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,5,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,CBlock,No,207.0,GasA,3,Y,SBrkr,0,6.854354502255021,2,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,7,2006,11.396391648714275,1431.0,1.0,1.0,0.0,0,9,9,9,1380.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,904350045,50,6001,Pave,None,IR1,Bnk,4,Inside,Mod,Norm,Norm,1Fam,1.5Fin,6,5,1940,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,232.0,GasA,5,N,SBrkr,0,6.823286122355688,3,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,45,0,0,0,None,MnPrv,None,0,3,2010,11.461632170582678,1519.0,1.0,0.0,0.0,1,9,6,9,736.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1864,534125120,20,11700,Pave,None,Reg,Lvl,4,Inside,Gtl,RRAn,Norm,1Fam,1Story,6,6,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,41.0,CBlock,No,912.0,GasA,5,Y,SBrkr,0,7.049254841255838,3,1,3,8,0,0,Attchd,RFn,2.0,Y,0,126,0,0,0,0,None,None,None,0,9,2007,11.87374182140951,2064.0,2.0,1.0,0.0,0,9,9,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,528108120,60,12858,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,162.0,PConc,No,1590.0,GasA,5,Y,SBrkr,0,7.755338812846501,3,1,5,8,1,4,Attchd,Fin,3.0,Y,144,133,0,0,0,0,None,None,None,0,1,2010,12.837775180646195,3924.0,2.0,1.0,0.0,1,15,15,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146,535175070,20,9300,Pave,None,Reg,Lvl,4,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,5,1960,Gable,CompShg,MetalSd,HdBoard,BrkFace,324.0,CBlock,No,571.0,GasA,3,Y,SBrkr,0,7.142036574706802,3,1,3,8,2,4,Attchd,Unf,2.0,Y,0,0,0,0,143,0,None,None,None,0,4,2010,12.028738630247256,2532.0,2.0,0.0,0.0,0,9,9,9,2091.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
809,906226080,90,7018,Pave,None,Reg,Bnk,4,Inside,Gtl,Feedr,Norm,Duplex,SFoyer,5,5,1979,Gable,CompShg,Plywood,Plywood,Stone,275.0,CBlock,Av,0.0,GasA,3,Y,SBrkr,0,7.109879463072272,2,2,3,8,2,3,Detchd,Unf,2.0,Y,120,0,0,0,0,0,None,None,None,0,6,2009,11.940393392554734,2310.0,2.0,2.0,0.0,0,9,12,9,6516.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
767,904351200,70,6629,Pave,None,Reg,Lvl,4,Inside,Gtl,Artery,Norm,1Fam,2Story,6,6,1925,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,121.0,GasA,3,N,SBrkr,0,7.22183582528845,3,1,3,8,0,0,Detchd,Unf,1.0,Y,147,0,0,0,0,0,None,None,None,0,7,2009,11.548292608807518,2041.0,3.0,0.0,1.0,1,12,9,9,2204.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,907200340,20,10650,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,5,6,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,Av,0.0,GasA,3,Y,SBrkr,0,6.795705775173514,3,1,3,8,0,0,Attchd,Unf,1.0,Y,365,0,0,0,0,0,None,MnPrv,None,0,2,2010,11.761346823468704,1788.0,2.0,0.0,0.0,0,9,12,9,364.0,3560.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,533221090,160,2117,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,5,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,PConc,No,378.0,GasA,5,Y,SBrkr,0,7.360739903058278,3,1,4,8,0,0,Detchd,Unf,2.0,Y,0,32,0,0,0,0,None,None,None,0,6,2010,12.08672588789761,2329.0,2.0,1.0,0.0,0,12,12,9,2268.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,528176070,60,13650,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,2Story,8,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,PConc,Gd,1093.0,GasA,5,Y,SBrkr,0,7.718685495198466,3,1,4,8,1,5,Attchd,Fin,3.0,Y,238,130,0,0,0,0,None,None,None,0,6,2010,12.676076274775909,3921.0,3.0,1.0,0.0,0,12,12,9,3468.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
489,528290180,60,8433,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,111.0,GasA,5,Y,SBrkr,0,7.322510433997394,3,1,3,8,1,3,Attchd,Fin,2.0,Y,0,72,0,0,0,0,None,None,None,0,6,2009,12.154779351142626,2308.0,3.0,1.0,0.0,0,9,12,9,4098.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2369,527451200,160,1680,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,5,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,CBlock,No,672.0,GasA,3,Y,SBrkr,0,7.1049654482698426,3,1,3,8,0,0,None,None,0.0,N,201,0,0,0,0,0,None,None,None,0,4,2006,11.424094251263615,1890.0,1.0,1.0,0.0,0,9,9,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
707,902202150,190,6000,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,2fmCon,1.5Fin,5,4,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,811.0,GasA,3,Y,FuseA,0,7.23489842031483,3,2,4,8,0,0,BuiltIn,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,11,2009,11.440354772135393,2198.0,2.0,0.0,0.0,0,9,9,9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1556,911102170,70,8500,Pave,Pave,Reg,Lvl,4,Inside,Gtl,Feedr,Norm,1Fam,2Story,4,4,1920,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,BrkTil,No,649.0,GasA,3,N,SBrkr,0,7.183111701743281,3,1,3,8,0,0,Detchd,Unf,1.0,N,0,54,172,0,0,0,None,MnPrv,None,0,7,2008,10.596634733096073,1966.0,1.0,0.0,0.0,1,6,9,6,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2034,903454010,70,6882,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,7,1914,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,684.0,GasA,3,Y,SBrkr,0,7.2115567333138015,3,1,4,8,0,0,None,None,0.0,Y,136,0,115,0,0,0,None,None,None,0,3,2007,11.751942365440726,2039.0,1.0,1.0,0.0,1,9,9,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,911204100,30,8712,Grvl,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,4,7,1896,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,756.0,GasA,4,Y,SBrkr,0,6.858565034791365,3,1,3,8,0,0,Detchd,RFn,1.0,N,0,0,265,0,0,0,None,None,None,0,6,2010,10.822534482604,1708.0,1.0,0.0,0.0,1,4,9,9,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2176,908152070,20,7917,Pave,None,IR1,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,6,7,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,CBlock,No,392.0,GasA,3,Y,SBrkr,0,7.014814351275545,3,1,3,8,1,2,Attchd,RFn,1.0,Y,370,30,0,0,0,0,None,GdPrv,None,0,5,2007,11.904967552746253,2256.0,2.0,1.0,1.0,0,12,12,12,3004.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1549,910203020,30,6900,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1940,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,212.0,GasA,5,Y,SBrkr,0,6.656726524178391,2,1,3,8,1,4,Detchd,Fin,1.0,Y,0,25,0,0,0,0,None,None,None,0,2,2008,11.699405031912846,1518.0,1.0,0.0,1.0,1,9,9,25,2015.0,375.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
909,909178160,50,9900,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,7,1940,Gable,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,No,778.0,GasA,3,Y,SBrkr,0,7.305860032684009,3,1,3,8,1,4,Detchd,Unf,1.0,Y,335,0,0,0,0,0,None,GdWo,None,0,7,2009,11.845819880243553,2267.0,2.0,0.0,0.0,1,9,9,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
892,908154040,20,13286,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2007,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,PConc,No,464.0,GasA,5,Y,SBrkr,0,7.437206366871292,3,1,5,8,1,4,Attchd,Fin,3.0,Y,327,64,0,0,0,0,None,None,None,0,2,2009,12.676076274775909,3396.0,3.0,0.0,0.0,1,15,15,9,7404.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2045,904100100,70,12888,Pave,None,Reg,Bnk,4,Inside,Gtl,Feedr,Norm,1Fam,2Story,7,8,1937,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,717.0,GasA,3,Y,SBrkr,0,7.726212650507529,3,1,3,8,2,4,Attchd,Fin,2.0,Y,521,0,0,0,0,0,None,None,None,0,4,2007,12.29682700879864,3272.0,2.0,1.0,0.0,1,12,9,9,1440.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2927,923276100,20,8885,Pave,None,IR1,Low,4,Inside,Mod,Norm,Norm,1Fam,1Story,5,5,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,Av,239.0,GasA,3,Y,SBrkr,0,6.804614520062624,2,1,3,8,0,0,Attchd,Unf,2.0,Y,164,0,0,0,0,0,None,MnPrv,None,0,6,2006,11.782952602183288,1766.0,2.0,0.0,0.0,0,9,12,9,1204.0,1620.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1732,528221030,60,8857,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,738.0,GasA,5,Y,SBrkr,0,7.309881485824786,3,1,4,8,1,4,Attchd,RFn,2.0,Y,100,30,0,0,0,0,None,None,None,0,3,2007,12.054813614188035,2233.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
998,527107090,20,14137,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,No,898.0,GasA,4,Y,SBrkr,0,7.232733136177615,3,1,4,8,0,0,Attchd,Unf,2.0,Y,0,39,0,0,0,0,None,None,None,0,11,2008,12.088976873653927,2732.0,3.0,0.0,0.0,1,12,12,9,2700.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2203,909252170,70,6720,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,7,1921,Gable,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,No,585.0,GasA,3,N,SBrkr,0,7.2696167496081685,3,1,3,8,1,4,Detchd,Unf,1.0,Y,184,0,0,0,0,0,None,None,None,0,4,2007,11.860054996065431,2021.0,1.0,0.0,1.0,1,9,9,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
356,527162120,60,7500,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,476.0,GasA,4,Y,SBrkr,0,7.400009517162693,3,1,3,8,1,3,Attchd,Fin,2.0,Y,0,84,0,0,0,0,None,None,None,0,10,2009,12.160028707028768,2588.0,3.0,1.0,0.0,1,12,12,9,2856.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2475,531375100,20,13072,Pave,None,Reg,Lvl,4,Inside,Gtl,RRAe,Norm,1Fam,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,217.0,GasA,5,Y,SBrkr,0,7.05444965813294,3,1,4,8,0,0,Detchd,Unf,2.0,Y,0,50,0,0,0,0,None,None,None,0,5,2006,11.970350312009106,2316.0,2.0,1.0,1.0,0,9,12,9,4705.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2264,916386170,20,10656,Pave,None,IR1,HLS,4,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,PConc,Av,1638.0,GasA,5,Y,SBrkr,0,7.406103381237014,3,1,4,8,1,4,Attchd,RFn,3.0,Y,192,80,0,0,0,0,None,None,None,0,11,2007,12.424806488355687,3284.0,2.0,0.0,1.0,1,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
