Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Exposure,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,data_origin,TotalSF,Total_full_bath,Total_half_bath,garage_yrblt_rel,remod_yr_rel,ExterQualCond,BsmtQualCond,GarageQualCond,BasmtFinSF_type1,BasmtFinSF_type2
172,902106130,30,RM,4485,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,357.0,GasA,3,Y,SBrkr,0,6.841615476477592,2,1,3,8,1,4,None,None,0.0,P,51,0,135,0,0,0,None,MnPrv,None,0,5,2010,WD ,11.603679828238693,train,1872.0,2.0,0.0,0.0,1,9,9,0,2316.0,0.0
788,905402070,20,RL,15635,Pave,None,IR1,Lvl,4,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,None,0.0,GasA,3,Y,SBrkr,0,7.232010331664759,2,1,3,5,0,0,Attchd,Unf,2.0,Y,0,0,90,0,110,0,None,None,None,0,10,2009,WD ,11.711776323715394,train,1383.0,1.0,0.0,1.0,0,9,0,6,0.0,0.0
1979,902110010,30,RM,3153,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,967.0,GasA,4,Y,SBrkr,0,6.874198495453294,2,1,3,8,1,4,Detchd,Unf,1.0,N,0,0,26,0,0,0,None,None,None,0,7,2007,WD ,11.511924964636645,train,1934.0,1.0,0.0,0.0,1,9,9,6,0.0,0.0
1801,528477020,20,FV,11096,Pave,None,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,1632.0,GasA,5,Y,SBrkr,0,7.412160334945205,3,1,4,8,0,0,Attchd,RFn,3.0,Y,0,146,0,0,0,0,None,None,None,0,7,2007,WD ,12.428015476267865,train,3312.0,2.0,0.0,0.0,0,12,12,9,144.0,0.0
931,909427200,20,RL,14000,Pave,None,Reg,Lvl,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,No,1092.0,GasA,5,Y,SBrkr,0,7.049254841255837,3,1,4,8,1,4,Attchd,Unf,1.0,Y,0,36,0,0,0,0,None,GdPrv,None,0,8,2009,WD ,11.973509872299472,train,2244.0,1.0,1.0,0.0,1,12,9,9,0.0,0.0
2471,531363080,20,RL,7733,Pave,None,IR1,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Mn,1118.0,GasA,5,Y,SBrkr,0,7.040536390215956,3,1,4,8,0,0,None,None,0.0,Y,4,50,0,0,0,0,None,None,None,0,1,2006,WD ,11.845819880243557,train,2284.0,1.0,1.0,0.0,0,9,9,0,144.0,0.0
2899,916460070,20,RL,8098,Pave,None,IR1,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Wood,Av,129.0,GasA,5,Y,SBrkr,0,7.246368080102461,2,1,4,8,0,0,Attchd,Unf,2.0,Y,0,173,0,0,0,0,None,None,None,0,10,2006,WD ,12.216022976383341,train,2784.0,3.0,0.0,0.0,0,12,12,9,6816.0,464.0
2544,534276230,90,RL,8393,Pave,None,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,CBlock,No,1098.0,GasA,5,Y,SBrkr,0,7.445417556701687,4,2,3,8,0,0,Attchd,Fin,2.0,Y,272,54,0,0,0,0,None,None,None,0,6,2006,WD ,11.884489021402711,train,3338.0,2.0,0.0,1.0,1,9,9,9,1056.0,0.0
1386,905200090,90,RL,12900,Pave,None,Reg,Lvl,4,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,Av,0.0,GasA,3,Y,SBrkr,0,7.1372784372603855,0,2,3,8,0,0,CarPort,Unf,2.0,Y,120,0,0,0,0,0,None,None,None,0,1,2008,WD ,11.598726943661342,train,2456.0,2.0,2.0,0.0,0,9,12,6,7188.0,0.0
315,916125360,20,RL,57200,Pave,None,IR1,Bnk,4,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,1948,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Av,60.0,GasA,3,Y,SBrkr,0,7.430707082545968,3,1,3,7,2,3,Detchd,Unf,2.0,N,0,0,50,0,0,0,None,None,None,0,6,2010,WD ,11.982929094215963,train,2434.0,2.0,0.0,1.0,1,9,9,9,1412.0,1002.0
1932,535301160,90,RL,8078,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,260.0,CBlock,No,1560.0,GasA,3,Y,SBrkr,0,7.352441100243583,4,2,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,12,2007,WD ,11.764462090785656,train,3120.0,2.0,0.0,0.0,0,9,9,9,0.0,0.0
1660,527359080,60,RL,12384,Pave,None,Reg,Lvl,4,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,Gable,CompShg,Plywood,Plywood,BrkFace,233.0,CBlock,No,793.0,GasA,3,Y,SBrkr,0,7.5678626054638825,3,1,3,8,1,3,Attchd,RFn,2.0,Y,0,113,252,0,0,0,None,None,None,0,11,2007,WD ,12.195517131590657,train,2728.0,2.0,1.0,0.0,0,9,12,9,0.0,0.0
2353,527358090,85,RL,9927,Pave,None,IR1,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,5,1976,Gable,CompShg,VinylSd,Wd Shng,Stone,252.0,CBlock,Gd,42.0,GasA,3,Y,SBrkr,0,6.9874902470009905,2,1,3,8,1,2,Attchd,RFn,2.0,Y,444,0,40,0,0,0,None,None,None,0,7,2006,WD ,12.05524975579559,train,2130.0,2.0,0.0,0.0,0,12,15,9,6030.0,0.0
2139,907202100,20,RL,16300,Pave,None,IR1,Lvl,4,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,Av,399.0,GasA,3,Y,SBrkr,0,6.810142450115136,3,1,3,8,0,0,Attchd,RFn,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,1,2007,WD ,11.77528972943772,train,1783.0,2.0,0.0,0.0,0,9,12,9,180.0,1668.0
1585,916460060,20,RL,7915,Pave,None,IR1,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,PConc,Mn,443.0,GasA,5,Y,SBrkr,0,7.423568444259167,3,1,4,8,0,0,Attchd,RFn,2.0,Y,165,52,0,0,0,0,None,None,None,0,12,2008,WD ,12.180754837545884,train,3341.0,3.0,0.0,0.0,1,12,15,9,7338.0,0.0
1602,923250210,20,RL,21750,Pave,None,Reg,HLS,4,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,CBlock,No,988.0,GasA,5,Y,FuseA,0,6.895682697747868,2,1,3,8,0,0,Attchd,RFn,2.0,N,0,0,0,0,0,0,None,None,None,0,2,2008,WD ,11.635143097694478,train,1976.0,1.0,0.0,0.0,0,9,9,9,0.0,0.0
2888,914474020,20,RL,9116,Pave,None,Reg,Lvl,4,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,1491.0,GasA,5,Y,SBrkr,0,7.307202314764738,3,1,4,8,0,0,Attchd,RFn,2.0,Y,120,100,0,0,0,0,None,None,None,0,5,2006,WD ,12.250089530946948,train,2982.0,2.0,0.0,0.0,0,12,15,9,0.0,0.0
965,916403250,80,RL,14419,Pave,None,IR1,Lvl,4,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,1987,Hip,CompShg,Plywood,Plywood,BrkFace,310.0,PConc,Gd,117.0,GasA,5,Y,SBrkr,0,7.2991214627108,3,1,4,7,1,2,Attchd,Fin,2.0,Y,224,238,0,0,0,0,None,None,None,0,7,2009,WD ,12.271392111650817,train,3124.0,4.0,1.0,0.0,1,9,12,9,5424.0,3120.0
645,535304100,20,RL,13070,Pave,None,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1951,Hip,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,323.0,GasA,3,Y,FuseA,0,7.013915474810528,2,1,3,8,0,0,Basment,Unf,2.0,Y,0,0,0,0,255,0,None,None,None,0,10,2009,WD ,11.744037185933616,train,1743.0,1.0,0.0,0.0,0,9,9,9,924.0,0.0
789,905450020,20,RL,9855,Pave,None,Reg,Lvl,4,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,1436.0,GasA,2,Y,SBrkr,0,7.4318919168078,3,1,3,8,1,4,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,11,2009,COD,11.755871643580617,train,3125.0,1.0,0.0,0.0,0,9,9,9,0.0,0.0
1015,527252080,120,RL,8118,Pave,None,Reg,HLS,4,Inside,Gtl,StoneBr,PosN,PosN,TwnhsE,1Story,9,5,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,178.0,PConc,Gd,676.0,GasA,5,Y,SBrkr,0,7.444248649496705,2,1,5,8,1,4,Attchd,RFn,2.0,Y,156,48,0,0,0,0,None,None,None,0,7,2008,WD ,12.718896271958837,train,3420.0,3.0,0.0,0.0,0,15,15,9,6204.0,0.0
1264,535426260,20,RL,10920,Pave,None,IR1,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,CBlock,No,520.0,GasA,3,Y,SBrkr,0,7.133295954896068,2,1,3,8,1,2,Attchd,RFn,1.0,Y,0,213,176,0,0,0,None,GdWo,None,0,5,2008,WD ,11.964001084330445,train,2506.0,2.0,1.0,0.0,0,9,9,9,2932.0,0.0
1972,535477180,20,RL,6600,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,312.0,GasA,4,Y,SBrkr,0,6.761572768804055,2,1,3,8,0,0,Detchd,Unf,1.0,Y,58,0,0,0,0,0,None,None,None,0,12,2007,WD ,11.740061037553975,train,1728.0,1.0,0.0,0.0,0,9,9,9,550.0,1768.0
1481,907420080,60,RL,8199,Pave,None,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,PConc,Av,80.0,GasA,5,Y,SBrkr,0,7.283448228756631,3,1,4,8,1,4,Attchd,Fin,2.0,Y,36,18,0,0,0,0,None,None,None,0,10,2008,WD ,12.14950229404178,train,2184.0,3.0,1.0,0.0,0,12,12,9,3888.0,0.0
954,914476380,80,RL,9947,Pave,None,IR1,Lvl,4,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,Av,577.0,GasA,5,Y,SBrkr,0,7.104144092987527,3,1,4,8,0,0,Attchd,Unf,2.0,Y,168,27,0,0,0,0,None,GdPrv,None,0,6,2009,WD ,12.061046873479915,train,2405.0,3.0,0.0,0.0,1,9,12,9,3666.0,0.0
2499,532476050,80,RL,14330,Pave,None,IR1,Low,4,Corner,Gtl,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,Gable,CompShg,WdShing,Wd Sdng,BrkFace,145.0,CBlock,Gd,228.0,GasA,4,Y,SBrkr,0,7.880804344674901,3,1,4,5,4,3,Attchd,RFn,2.0,Y,641,100,0,0,0,800,Gd,GdPrv,None,0,1,2006,WD ,12.468436909997665,train,4394.0,3.0,2.0,0.0,0,8,12,9,5115.0,1988.0
824,906380050,60,RL,10769,Pave,None,IR1,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,846.0,GasA,5,Y,SBrkr,0,7.477604243197589,3,1,4,8,0,0,Attchd,RFn,2.0,Y,144,105,0,0,0,0,None,None,None,0,4,2009,WD ,12.26434155365415,train,2634.0,2.0,1.0,0.0,0,12,12,9,120.0,0.0
2769,907125020,85,RL,8846,Pave,None,IR1,Lvl,4,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,572.0,GasA,5,Y,SBrkr,0,6.81783057145415,2,1,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD ,11.904967552746252,train,1784.0,1.0,0.0,1.0,0,12,12,9,1788.0,0.0
123,534403360,80,RL,10600,Pave,Pave,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,No,533.0,GasA,3,Y,SBrkr,0,7.4815557019095165,3,1,3,8,0,0,Attchd,Unf,2.0,Y,0,172,0,0,0,0,None,None,None,0,5,2010,COD,11.822613617684624,train,2308.0,2.0,0.0,0.0,0,9,9,9,0.0,0.0
1862,533352075,90,RL,18890,Pave,None,IR1,Lvl,4,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,Shed,CompShg,Plywood,Plywood,None,1.0,CBlock,No,652.0,GasA,5,Y,SBrkr,0,7.8709295967551425,4,2,3,8,1,3,BuiltIn,RFn,2.0,N,155,24,145,0,0,0,None,None,Gar2,8300,8,2007,WD ,12.154779351142624,train,3981.0,2.0,2.0,0.0,0,9,12,9,2988.0,633.0
1308,902300110,190,RM,9142,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,797.0,GasA,3,N,FuseA,0,7.394493107219038,4,2,3,8,0,0,Detchd,Unf,2.0,N,192,0,60,0,0,0,None,None,None,0,2,2008,WD ,11.845819880243557,train,2424.0,2.0,0.0,1.0,1,6,6,2,0.0,0.0
1758,528290060,60,RL,7750,Pave,None,Reg,Lvl,4,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,660.0,GasA,5,Y,SBrkr,0,7.1853870155804165,3,1,4,8,0,0,Attchd,Fin,2.0,Y,0,48,0,0,0,0,None,None,None,0,8,2007,WD ,11.99535161421452,train,1980.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
2236,910201110,50,RM,6060,Pave,None,Reg,Lvl,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,Gable,CompShg,AsbShng,AsbShng,None,0.0,PConc,No,732.0,GasA,4,Y,SBrkr,0,7.023758954738443,3,1,3,8,0,0,Detchd,Unf,1.0,P,0,0,140,0,0,0,None,MnPrv,None,0,6,2007,WD ,11.512925464970229,train,1855.0,1.0,0.0,1.0,1,9,9,9,0.0,0.0
2912,923225510,20,RL,10172,Pave,None,IR1,Lvl,4,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,No,423.0,GasA,5,Y,SBrkr,0,6.773080375655535,3,1,3,8,0,0,Attchd,RFn,1.0,Y,0,120,0,0,0,0,None,None,None,0,10,2006,WD ,11.747997587149712,train,1738.0,2.0,0.0,0.0,1,9,9,9,2205.0,0.0
2093,906201200,60,RL,10380,Pave,None,IR1,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,CBlock,Gd,0.0,GasA,5,Y,SBrkr,0,7.912056888179006,4,1,4,8,1,3,Attchd,Fin,2.0,Y,201,96,0,0,0,0,None,MnPrv,None,0,8,2007,WD ,12.614865543731012,train,4232.0,3.0,1.0,1.0,1,12,9,9,56.0,7370.0
2128,907180040,60,RL,9337,Pave,None,IR1,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,176.0,GasA,5,Y,SBrkr,0,7.487733761436444,3,1,4,8,0,0,Attchd,RFn,2.0,Y,0,162,0,0,0,0,None,None,None,0,5,2007,WD ,12.229545001715316,train,2610.0,3.0,1.0,0.0,0,12,12,9,3888.0,0.0
679,535451170,90,RL,7200,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,Gable,CompShg,BrkFace,Stone,None,0.0,Slab,None,0.0,Wall,2,N,FuseF,0,6.946975992135418,2,2,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,6,2009,WD ,11.407564949312402,train,1040.0,2.0,0.0,1.0,1,9,0,9,0.0,0.0
1313,902304060,190,RM,9600,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1920,Gable,CompShg,AsbShng,AsbShng,None,0.0,BrkTil,No,739.0,GasA,3,Y,FuseP,0,7.762170607138205,4,2,3,8,0,0,2Types,Unf,2.0,Y,0,0,219,0,0,0,None,None,None,0,4,2008,WD ,11.77528972943772,train,3323.0,2.0,0.0,1.0,1,9,9,9,702.0,0.0
2534,534201250,60,RL,8640,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,5,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,300.0,CBlock,Mn,56.0,GasA,5,Y,SBrkr,0,7.478734825567875,4,1,3,8,0,0,Attchd,RFn,2.0,Y,0,60,0,0,270,0,None,None,Shed,455,6,2006,WD ,11.951180395901384,train,2670.0,2.0,1.0,0.0,0,9,8,9,1805.0,1449.0
1273,535453210,20,RL,7931,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,CBlock,No,363.0,GasA,3,Y,FuseA,0,7.1459844677143876,3,1,3,8,1,2,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,6,2008,WD ,11.951180395901384,train,2538.0,1.0,1.0,1.0,0,9,9,9,1496.0,1064.0
219,905102060,190,RL,11625,Pave,None,Reg,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,Hip,CompShg,Plywood,HdBoard,None,0.0,PConc,Mn,198.0,GasA,5,Y,SBrkr,0,6.946013991099227,3,1,3,8,0,0,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD ,11.786762130599957,train,2078.0,2.0,1.0,0.0,0,9,9,9,3364.0,0.0
133,534476260,80,RL,9600,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,CBlock,Av,350.0,GasA,5,Y,SBrkr,0,7.326465613840322,3,1,3,8,2,4,Basment,RFn,1.0,Y,0,0,189,0,0,0,None,None,None,0,3,2010,WD ,11.938193200374572,train,2676.0,2.0,0.0,0.0,1,9,9,9,2696.0,264.0
38,528112020,20,RL,11478,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,PConc,No,486.0,GasA,5,Y,SBrkr,0,7.440733707389261,3,1,4,8,1,4,Attchd,RFn,3.0,Y,0,50,0,0,0,0,None,None,None,0,5,2010,WD ,12.631340380934517,train,3408.0,3.0,0.0,1.0,1,12,15,9,7308.0,0.0
2408,528186100,20,RL,7740,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,518.0,PConc,No,663.0,GasA,5,Y,SBrkr,0,7.430114138561801,1,1,5,8,1,4,Attchd,Fin,3.0,Y,266,100,0,0,0,0,None,None,None,0,6,2006,New,12.713492476161331,train,3372.0,3.0,0.0,0.0,0,12,20,9,6138.0,0.0
1575,916382120,20,RL,9520,Pave,None,IR1,HLS,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,338.0,PConc,Gd,125.0,GasA,5,Y,SBrkr,0,7.406103381237015,3,1,4,8,1,4,Attchd,RFn,3.0,Y,192,44,0,0,0,0,None,None,None,0,4,2008,New,12.588190652108505,train,3284.0,3.0,0.0,1.0,1,12,12,9,9078.0,0.0
1671,527425025,20,RL,17199,Pave,None,Reg,Lvl,4,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1961,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,600.0,GasA,5,Y,SBrkr,0,6.81783057145415,2,1,3,8,0,0,Basment,Unf,1.0,Y,140,0,0,0,0,0,None,GdWo,None,0,7,2007,WD ,11.759785542901755,train,1828.0,1.0,0.0,0.0,0,12,9,6,1570.0,0.0
2000,902401030,40,RM,5400,Pave,Pave,Reg,Lvl,4,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,Mn,779.0,GasA,4,Y,FuseA,0,7.38770923908104,3,1,4,8,0,0,Detchd,Unf,1.0,Y,0,0,183,0,0,0,None,None,None,0,10,2007,WD ,11.931635799828413,train,2765.0,2.0,0.0,0.0,1,12,9,9,740.0,0.0
2621,535450180,50,RL,10800,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,Gable,CompShg,AsbShng,AsbShng,None,0.0,CBlock,No,720.0,GasA,3,N,FuseA,0,7.083387847625295,4,1,3,8,0,0,None,None,0.0,Y,0,0,0,0,0,0,None,None,None,0,12,2006,WD ,11.813030057420567,train,1912.0,1.0,1.0,0.0,1,9,9,0,0.0,0.0
1996,902304040,70,RM,9900,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Mn,1008.0,GasW,3,Y,SBrkr,0,7.700747794511798,5,1,2,8,0,0,Detchd,Unf,1.0,N,0,48,0,0,0,0,None,None,None,0,5,2007,WD ,11.67419361256635,train,3218.0,2.0,0.0,1.0,1,9,9,6,0.0,0.0
1976,902106070,50,RM,6000,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1927,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,569.0,GasA,3,Y,SBrkr,0,7.16703787691222,3,1,3,8,0,0,Detchd,Unf,2.0,Y,0,0,175,0,0,0,None,None,None,0,7,2007,WD ,11.755871643580617,train,2141.0,1.0,0.0,1.0,1,9,9,9,828.0,0.0
1861,533350020,20,RL,17778,Pave,None,IR1,Lvl,4,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,5,1981,Hip,CompShg,BrkFace,BrkFace,None,0.0,CBlock,Gd,0.0,GasA,4,Y,SBrkr,0,7.822845290279774,2,1,4,8,2,4,Attchd,RFn,2.0,Y,266,0,0,0,0,0,None,None,None,0,3,2007,WD ,12.829333698625952,train,4958.0,3.0,0.0,0.0,0,12,12,9,8160.0,2487.0
1600,923228080,160,RM,1477,Pave,None,Reg,Lvl,4,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,CBlock,No,188.0,GasA,5,Y,SBrkr,0,6.9957661563048505,3,1,3,8,0,0,None,None,0.0,Y,187,0,0,0,0,0,None,None,None,0,3,2008,WD ,11.49272275765271,train,1638.0,2.0,1.0,0.0,1,12,9,0,2148.0,0.0
298,909452114,80,RL,19645,Pave,None,IR1,Lvl,4,FR2,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,7,6,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,PConc,No,80.0,GasA,5,Y,SBrkr,0,7.409741954080923,3,1,4,8,0,0,BuiltIn,RFn,2.0,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD ,12.221626061623574,train,2075.0,3.0,1.0,0.0,1,9,12,9,2058.0,0.0
875,907285050,60,RL,8750,Pave,None,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,880.0,GasA,5,Y,SBrkr,0,7.447751280047908,2,1,4,8,1,3,Attchd,RFn,2.0,Y,0,120,0,0,0,0,None,None,None,0,7,2009,WD ,12.160028707028767,train,2596.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
1205,534276190,20,RL,7785,Pave,None,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,Slab,None,0.0,GasA,3,Y,SBrkr,0,6.921658184151129,2,1,3,8,0,0,Attchd,RFn,1.0,Y,0,0,40,0,200,0,None,GdWo,None,0,3,2008,WD ,11.49272275765271,train,1014.0,1.0,0.0,0.0,0,9,0,9,0.0,0.0
763,904301060,90,RL,10800,Pave,None,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,Gd,0.0,GasA,3,Y,SBrkr,0,7.090076835776092,3,1,3,8,0,0,None,None,0.0,Y,120,0,0,0,0,0,None,None,None,0,3,2009,WD ,12.095141084822892,train,2400.0,6.0,0.0,0.0,1,9,16,0,7200.0,0.0
512,528439060,20,RL,9139,Pave,None,IR1,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,PConc,Av,1043.0,GasA,5,Y,SBrkr,0,7.266827347520591,3,1,4,8,1,4,Attchd,Fin,2.0,Y,297,50,0,0,0,0,None,None,None,0,9,2009,WD ,12.409013489526863,train,2854.0,2.0,0.0,0.0,0,12,15,9,2274.0,0.0
